"","code","word","psychometric"
"5073",30762,"good",293.6275
"5074",30763,"thing",284.591875
"5075",30764,"for",253.40875
"5076",30765,"a",251.94125
"5077",30766,"child,",288.969375
"5078",30767,"even",292.444375
"5079",30768,"knowing",301.74375
"5080",30769,"the",327.045625
"5081",30770,"kind",280.620625
"5082",30771,"of",305.95
"5083",30772,"mother",276.86375
"5084",30773,"Alice",310.35875
"5085",30774,"had",268.971875
"5086",30775,"been.",485.47125
"5087",30776,"But",337.215
"5088",30777,"I",331.60375
"5089",30778,"mustn't",290.5175
"5090",30779,"start",357.83
"5091",30780,"on",287.53625
"5092",30781,"Alice.",343.179375
"5093",30782,"She",290.001875
"5094",30783,"is",254.815
"5095",30784,"a",294.83875
"5096",30785,"closed",283.63875
"5097",30786,"book,",376.950625
"5098",30787,"a",434.1325
"5099",30788,"picture",308.22
"5100",30789,"I",332.341875
"5101",30790,"keep",282.741875
"5102",30791,"on",280.056875
"5103",30792,"my",272.871875
"5104",30793,"bureau,",280.88375
"5105",30794,"but",325.533125
"5106",30795,"never",306.9575
"5107",30796,"look",293.8975
"5108",30797,"at.",301.038125
"5109",30798,"If",293.660625
"5110",30799,"she'd",335.8025
"5111",30800,"kept",357.53625
"5112",30801,"on",280.23625
"5113",30802,"as",284.573125
"5114",30803,"she'd",322.7175
"5115",30804,"been",329.974375
"5116",30805,"going,",318.884375
"5117",30806,"the",280.665
"5118",30807,"story",343.466875
"5119",30808,"I'd",283.03625
"5120",30809,"told",301.351875
"5121",30810,"Gladdy",358.146875
"5122",30811,"would",341.84875
"5123",30812,"probably",377.064375
"5124",30813,"have",282.23375
"5125",30814,"been",298.7325
"5126",30815,"true",393.526875
"5127",30816,"by",305.505
"5128",30817,"now,",296.80125
"5129",30818,"anyhow...",547.261875
"5130",30819,"As",336.030625
"5131",30820,"usual,",374.45625
"5132",30821,"Gladdy's",337.628125
"5133",30822,"bright",420.52
"5134",30823,"smile",360.8075
"5135",30824,"greeted",327.8325
"5136",30825,"me",288.919375
"5137",30826,"at",266.401875
"5138",30827,"the",312.235625
"5139",30828,"breakfast",294.14
"5140",30829,"table.",314.39625
"5141",30830,"Her",254.49875
"5142",30831,"first",267.698125
"5143",30832,"class",283.868125
"5144",30833,"wasn't",297.860625
"5145",30834,"until",308.333125
"5146",30835,"ten,",272.769375
"5147",30836,"but",304.93875
"5148",30837,"she",324.72875
"5149",30838,"always",281.65125
"5150",30839,"got",272.625625
"5151",30840,"up",308.624375
"5152",30841,"to",258.245
"5153",30842,"have",253.44375
"5154",30843,"breakfast",320.980625
"5155",30844,"with",248.72375
"5156",30845,"me.",252.9325
"5157",30846,"It",249.921875
"5158",30847,"made",276.78125
"5159",30848,"me",263.111875
"5160",30849,"feel",237.596875
"5161",30850,"good",246.661875
"5162",30851,"and",264.371875
"5163",30852,"knowing",308.2
"5164",30853,"that",269.995
"5165",30854,"she'd",260.330625
"5166",30855,"decided,",307.686875
"5167",30856,"all",301.295625
"5168",30857,"on",292.24875
"5169",30858,"her",300.55375
"5170",30859,"own,",256.6875
"5171",30860,"to",277.8725
"5172",30861,"go",266.69875
"5173",30862,"to",255.378125
"5174",30863,"college",272.91375
"5175",30864,"right",277.026875
"5176",30865,"here",258.860625
"5177",30866,"in",254.045
"5178",30867,"town",277.41875
"5179",30868,"made",268.75375
"5180",30869,"me",258.919375
"5181",30870,"feel",284.114375
"5182",30871,"good,",275.428125
"5183",30872,"too.",279.91
"5184",30873,"Oh,",312.716875
"5185",30874,"I",248.9875
"5186",30875,"knew",255.69125
"5187",30876,"that",249.22
"5188",30877,"I",246.915625
"5189",30878,"couldn't",292.783125
"5190",30879,"give",260.26375
"5191",30880,"myself",269.120625
"5192",30881,"all",291.129375
"5193",30882,"the",261.934375
"5194",30883,"credit",248.27
"5195",30884,"for",283.316875
"5196",30885,"her",274.96375
"5197",30886,"decision.",262.97
"5198",30887,"I",278.914375
"5199",30888,"had",249.40125
"5200",30889,"a",246.599375
"5201",30890,"feeling",241.645625
"5202",30891,"that",258.53625
"5203",30892,"young",301.715625
"5204",30893,"Pete",254.35625
"5205",30894,"Michelson,",367.70125
"5206",30895,"the",369.040625
"5207",30896,"most",301.564375
"5208",30897,"promising",340.355625
"5209",30898,"intern",265.4225
"5210",30899,"at",320.6025
"5211",30900,"Fairview,",392.8775
"5212",30901,"had",293.03125
"5213",30902,"something",407.555625
"5214",30903,"to",261.648125
"5215",30904,"do",273.16375
"5216",30905,"with",340.559375
"5217",30906,"it,",266.441875
"5218",30907,"too.",287.611875
"5219",30908,"She'd",280.206875
"5220",30909,"been",265.519375
"5221",30910,"out",253.865
"5222",30911,"with",293.5625
"5223",30912,"Pete",242.7125
"5224",30913,"the",263.41125
"5225",30914,"night",254.4225
"5226",30915,"before",289.958125
"5227",30916,"and",251.09625
"5228",30917,"her",271.799375
"5229",30918,"gay",277.62875
"5230",30919,"chatter",366.1275
"5231",30920,"about",515.626875
"5232",30921,"their",331.913125
"5233",30922,"date",355.126875
"5234",30923,"lightened",330.72
"5235",30924,"my",271.965625
"5236",30925,"mood",273.473125
"5237",30926,"a",277.96625
"5238",30927,"little.",365.798125
"5239",30928,"But",346.091875
"5240",30929,"once",328.321875
"5241",30930,"I",280.399375
"5242",30931,"was",239.055625
"5243",30932,"alone",262.940625
"5244",30933,"again,",257.29125
"5245",30934,"driving",295.814375
"5246",30935,"to",250.275
"5247",30936,"the",247.485
"5248",30937,"hospital,",255.84
"5249",30938,"the",265.8675
"5250",30939,"heaviness",275.54875
"5251",30940,"returned.",327.550625
"5252",30941,"If",293.01375
"5253",30942,"she",282.995
"5254",30943,"and",295.97
"5255",30944,"Pete",297.45125
"5256",30945,"were",275.905625
"5257",30946,"really",354.56
"5258",30947,"getting",288.61375
"5259",30948,"serious,",289.2525
"5260",30949,"I'd",324.053125
"5261",30950,"have",242.7325
"5262",30951,"to",268.111875
"5263",30952,"do",235.12125
"5264",30953,"some",252.754375
"5265",30954,"hard",249.2925
"5266",30955,"thinking.",301.991875
"5267",30956,"Should",262.078125
"5268",30957,"I",276.431875
"5269",30958,"tell",264.091875
"5270",30959,"him",241.438125
"5271",30960,"the",266.149375
"5272",30961,"truth",278.168125
"5273",30962,"about",274.823125
"5274",30963,"Alice?",298.64875
"5275",30964,"Did",330.616875
"5276",30965,"he",304.511875
"5277",30966,"have",260.639375
"5278",30967,"a",285.488125
"5279",30968,"right",282.803125
"5280",30969,"to",276.2825
"5281",30970,"know",240.946875
"5282",30971,"the",265.8325
"5283",30972,"secret",289.325
"5284",30973,"I'd",242.989375
"5285",30974,"kept",273.360625
"5286",30975,"from",239.5325
"5287",30976,"Gladdy",283.0825
"5288",30977,"all",297.559375
"5289",30978,"these",270.03625
"5290",30979,"years?",381.87875
"5291",32000,"Sulphur,",793.541875
"5292",32001,"oil,",462.920625
"5293",32002,"and",542.303125
"5294",32003,"copra",706.395
"5295",32004,"make",415.719375
"5296",32005,"the",482.185
"5297",32006,"kind",345.199375
"5298",32007,"of",312.583125
"5299",32008,"tinder",337.0225
"5300",32009,"any",371.59375
"5301",32010,"firebug",509.59875
"5302",32011,"dreams",408.915625
"5303",32012,"of.",381.036875
"5304",32013,"I",335.884375
"5305",32014,"suppose",455.12125
"5306",32015,"a",300.341875
"5307",32016,"Lascar",343.968125
"5308",32017,"sailor",533.700625
"5309",32018,"had",381.794375
"5310",32019,"sneaked",448.47
"5311",32020,"a",320.53
"5312",32021,"cigarette",346.289375
"5313",32022,"in",296.51875
"5314",32023,"the",305.639375
"5315",32024,"hold",279.26625
"5316",32025,"and",294.745625
"5317",32026,"touched",287.890625
"5318",32027,"off",387.03
"5319",32028,"the",310.850625
"5320",32029,"blaze.",286.966875
"5321",32030,"Now,",336.36625
"5322",32031,"roaring",341.766875
"5323",32032,"up",325.8325
"5324",32033,"in",274.584375
"5325",32034,"great",309.25625
"5326",32035,"oily",317.854375
"5327",32036,"clouds",483.959375
"5328",32037,"of",310.8025
"5329",32038,"smoke",700.914375
"5330",32039,"and",271.756875
"5331",32040,"flames,",300.428125
"5332",32041,"the",269.224375
"5333",32042,"fierce",315.71875
"5334",32043,"heat",332.999375
"5335",32044,"quickly",312.4075
"5336",32045,"drove",303.011875
"5337",32046,"us",291.636875
"5338",32047,"to",372.940625
"5339",32048,"the",279.28
"5340",32049,"stern",403.115625
"5341",32050,"where",314.08875
"5342",32051,"we",285.684375
"5343",32052,"huddled",306.5
"5344",32053,"like",302.1225
"5345",32054,"suffocating",398.74375
"5346",32055,"sheep,",390.374375
"5347",32056,"not",384.87125
"5348",32057,"knowing",448.194375
"5349",32058,"what",307.93625
"5350",32059,"to",322.20625
"5351",32060,"do...",323.30375
"5352",32061,"The",265.5175
"5353",32062,"lifeboats",369.18375
"5354",32063,"were",352.048125
"5355",32064,"stuck",351.409375
"5356",32065,"fast.",424.458125
"5357",32066,"We",347.0625
"5358",32067,"couldn't",368.114375
"5359",32068,"budge",290.969375
"5360",32069,"them.",296.610625
"5361",32070,"I",293.70875
"5362",32071,"heard",291.16625
"5363",32072,"a",272.300625
"5364",32073,"cry",270.100625
"5365",32074,"from",250.77
"5366",32075,"a",287.085625
"5367",32076,"stoker",324.595625
"5368",32077,"as",533.683125
"5369",32078,"a",321.773125
"5370",32079,"pillar",408.009375
"5371",32080,"of",303.963125
"5372",32081,"flame",259.106875
"5373",32082,"leaped",297.794375
"5374",32083,"from",338.430625
"5375",32084,"a",372.815
"5376",32085,"hatch",293.338125
"5377",32086,"and",296.92375
"5378",32087,"tongued",458.37375
"5379",32088,"the",353.754375
"5380",32089,"man's",301.958125
"5381",32090,"bare",367.766875
"5382",32091,"back.",361.78125
"5383",32092,"He",367.98125
"5384",32093,"sprinted",417.174375
"5385",32094,"to",381.11875
"5386",32095,"the",310.29625
"5387",32096,"rail",316.39
"5388",32097,"and",402.836875
"5389",32098,"leaped",387.3025
"5390",32099,"overboard",427.31125
"5391",32100,"into",364.735
"5392",32101,"the",327.76375
"5393",32102,"shark-infested",577.830625
"5394",32103,"waters.",631.050625
"5395",32104,"One",323.013125
"5396",32105,"especially",330.784375
"5397",32106,"bad",428.0175
"5398",32107,"detonation",480.124375
"5399",32108,"shook",655.63875
"5400",32109,"Lifeboat",427.395625
"5401",32110,"No.",557.653125
"5402",32111,"3",521.048125
"5403",32112,"which",466.6925
"5404",32113,"trembled",467.548125
"5405",32114,"violently",400.25125
"5406",32115,"in",354.215625
"5407",32116,"the",288.763125
"5408",32117,"davits.",485.235625
"5409",32118,"Brassnose",725.848125
"5410",32119,"yelled:",577.991875
"5411",32120,"""Come",519.696875
"5412",32121,"on,",336.650625
"5413",32122,"Sommers,",370.235
"5414",32123,"Max...",540.41625
"5415",32124,"step",550.3275
"5416",32125,"on",826.420625
"5417",32126,"it,",284.25375
"5418",32127,"we",367.22
"5419",32128,"got",291.420625
"5420",32129,"a",295.869375
"5421",32130,"chance",345.3525
"5422",32131,"now.",389.079375
"5423",32132,"Heave",364.68375
"5424",32133,"on",369.70625
"5425",32134,"those",341.731875
"5426",32135,"ropes;",376.621875
"5427",32136,"the",371.64625
"5428",32137,"boat's",379.815
"5429",32138,"come",309.583125
"5430",32139,"unstuck.""",487.636875
"5431",32140,"We",335.650625
"5432",32141,"pulled",354.2225
"5433",32142,"and",301.445625
"5434",32143,"swore",319.399375
"5435",32144,"and",347.4925
"5436",32145,"yanked",401.723125
"5437",32146,"and",303.18375
"5438",32147,"wept,",319.65
"5439",32148,"scraping",371.900625
"5440",32149,"our",320.9175
"5441",32150,"hands",297.35625
"5442",32151,"until",308.783125
"5443",32152,"they",283.555625
"5444",32153,"bled",277.39
"5445",32154,"profusely.",401.364375
"5446",32155,"The",393.520625
"5447",32156,"Bonaventure",547.47625
"5448",32157,"was",396.56125
"5449",32158,"quivering",357.3725
"5450",32159,"and",369.580625
"5451",32160,"lurching",359.75
"5452",32161,"like",345.788125
"5453",32162,"an",284.85375
"5454",32163,"old",292.32125
"5455",32164,"spavined",326.63375
"5456",32165,"mare.",655.885
"5457",32166,"Her",318.65
"5458",32167,"stern",313.9075
"5459",32168,"was",295.84875
"5460",32169,"down",314.813125
"5461",32170,"and",288.75
"5462",32171,"a",280.73
"5463",32172,"sharp",305.386875
"5464",32173,"list",318.66625
"5465",32174,"helped",342.2675
"5466",32175,"us",373.491875
"5467",32176,"to",367.504375
"5468",32177,"cut",365.52375
"5469",32178,"loose",277.554375
"5470",32179,"the",276.54125
"5471",32180,"lifeboat",327.87125
"5472",32181,"which",325.1175
"5473",32182,"dropped",307.375625
"5474",32183,"heavily",315.1675
"5475",32184,"into",274.433125
"5476",32185,"the",290.935
"5477",32186,"water.",286.9025
"5478",32187,"Brassnose,",376.931875
"5479",32188,"Max",407.59875
"5480",32189,"and",341.400625
"5481",32190,"I",285.3025
"5482",32191,"leaped",354.44625
"5483",32192,"into",331.816875
"5484",32193,"the",268.894375
"5485",32194,"sea",281.73625
"5486",32195,"and",269.236875
"5487",32196,"swam",300.529375
"5488",32197,"to",278.975625
"5489",32198,"the",273.460625
"5490",32199,"boat.",296.601875
"5491",32200,"""Let's",274.9575
"5492",32201,"get",279.79875
"5493",32202,"away",261.941875
"5494",32203,"fast,""",257.46
"5495",32204,"said",333.32625
"5496",32205,"Brassnose,",363.7225
"5497",32206,"shaking",367.583125
"5498",32207,"water",418.28125
"5499",32208,"from",386.881875
"5500",32209,"his",285.719375
"5501",32210,"mop",278.20875
"5502",32211,"of",312.2025
"5503",32212,"bleached",305.801875
"5504",32213,"hair.",337.253125
"5505",32214,"""That",330.82875
"5506",32215,"tub",281.405
"5507",32216,"is",320.731875
"5508",32217,"going",279.999375
"5509",32218,"to",273.31125
"5510",32219,"explode",298.155625
"5511",32220,"all",305.1175
"5512",32221,"at",301.895
"5513",32222,"once.""",389.183125
"5514",32223,"Then",282.008125
"5515",32224,"the",271.77125
"5516",32225,"Bonaventure",400.54625
"5517",32226,"seemed",387.53125
"5518",32227,"to",301.02125
"5519",32228,"disintegrate",367.151875
"5520",32229,"with",399.675
"5521",32230,"a",304.3175
"5522",32231,"roar",298.935625
"5523",32232,"of",293.71875
"5524",32233,"live",307.859375
"5525",32234,"steam,",352.805625
"5526",32235,"geysers",662.6825
"5527",32236,"of",433.669375
"5528",32237,"sparks",321.261875
"5529",32238,"and",323.5325
"5530",32239,"flames,",429.88375
"5531",32240,"and",322.64125
"5532",32241,"a",351.233125
"5533",32242,"dense",286.785
"5534",32243,"cloud",309.270625
"5535",32244,"of",339.705625
"5536",32245,"black-and-orange",413.60625
"5537",32246,"smoke.",572.73
"5538",32247,"Dimly,",402.174375
"5539",32248,"we",372.144375
"5540",32249,"heard",282.439375
"5541",32250,"the",304.861875
"5542",32251,"voices",294.77
"5543",32252,"of",288.529375
"5544",32253,"men",287.143125
"5545",32254,"in",309.280625
"5546",32255,"mortal",314.74
"5547",32256,"agony",386.169375
"5548",32257,"but",321.50125
"5549",32258,"we",288.92625
"5550",32259,"couldn't",329.555625
"5551",32260,"go",287.138125
"5552",32261,"back",324.959375
"5553",32262,"into",288.04875
"5554",32263,"that",284.5175
"5555",32264,"inferno.",364.005
"5556",32265,"Already",312.773125
"5557",32266,"our",278.21125
"5558",32267,"leaky",310.68875
"5559",32268,"lifeboat",318.965
"5560",32269,"was",357.068125
"5561",32270,"filled",306.428125
"5562",32271,"with",330.885625
"5563",32272,"five",312.469375
"5564",32273,"inches",298.909375
"5565",32274,"of",308.364375
"5566",32275,"water.",321.8125
"5567",32276,"""Sommers,",387.496875
"5568",32277,"you",368.641875
"5569",32278,"bale",311.9925
"5570",32279,"while",329.26625
"5571",32280,"we",392.5075
"5572",32281,"row,""",305.1625
"5573",32282,"Brassnose",516.401875
"5574",32283,"commanded.",474.96625
"5575",32284,"As",279.156875
"5576",32285,"best",312.985625
"5577",32286,"as",361.085625
"5578",32287,"I",327.785625
"5579",32288,"could",285.875625
"5580",32289,"determine,",352.84625
"5581",32290,"we",445.545625
"5582",32291,"were",334.46125
"5583",32292,"some",372.2
"5584",32293,"700",373.065625
"5585",32294,"miles",406.3975
"5586",32295,"west",327.038125
"5587",32296,"of",318.005
"5588",32297,"New",256.27125
"5589",32298,"Guinea,",349.958125
"5590",32299,"in",354.355
"5591",32300,"the",315.218125
"5592",32301,"Bismark",323.153125
"5593",32302,"Archipelago.",632.414375
"5594",32303,"Three",359.68625
"5595",32304,"days",331.23875
"5596",32305,"previously,",338.634375
"5597",32306,"we",331.206875
"5598",32307,"had",337.294375
"5599",32308,"steamed",273.690625
"5600",32309,"past",377.8625
"5601",32310,"barren",334.043125
"5602",32311,"Rennell",371.5725
"5603",32312,"Island",363.25125
"5604",32313,"in",342.113125
"5605",32314,"the",280.506875
"5606",32315,"distance.",405.33125
"5607",32316,"Now",294.523125
"5608",32317,"we",316.3225
"5609",32318,"peered",284.755625
"5610",32319,"anxiously",330.23125
"5611",32320,"for",288.485625
"5612",32321,"any",298.461875
"5613",32322,"speck",321.923125
"5614",32323,"of",300.848125
"5615",32324,"land",269.808125
"5616",32325,"in",272.314375
"5617",32326,"the",275.643125
"5618",32327,"Pacific,",317.700625
"5619",32328,"for",301.64125
"5620",32329,"this",276.9325
"5621",32330,"interminable",410.71625
"5622",32331,"bailing",434.509375
"5623",32332,"would",516.58375
"5624",32333,"have",322.710625
"5625",32334,"to",283.148125
"5626",32335,"stop",294.465625
"5627",32336,"soon.",363.269375
"5628",32337,"There",296.575
"5629",32338,"were",308.710625
"5630",32339,"gigantic",361.305625
"5631",32340,"blisters",380.67875
"5632",32341,"and",432.194375
"5633",32342,"rope",326.8725
"5634",32343,"burns",296.58875
"5635",32344,"on",308.556875
"5636",32345,"our",289.843125
"5637",32346,"hands;",262.815625
"5638",32347,"our",298.325
"5639",32348,"muscles",283.449375
"5640",32349,"were",302.438125
"5641",32350,"hot",302.563125
"5642",32351,"wires",307.17875
"5643",32352,"of",342.135
"5644",32353,"pain.",323.859375
"5645",32354,"Brassnose",376.76125
"5646",32355,"was",336.614375
"5647",32356,"strangely",326.174375
"5648",32357,"silent.",328.35
"5649",32358,"The",291.733125
"5650",32359,"big",291.038125
"5651",32360,"man",344.51125
"5652",32361,"with",365.41
"5653",32362,"the",308.615625
"5654",32363,"whitened",408.55
"5655",32364,"hair",345.509375
"5656",32365,"murmured",409.070625
"5657",32366,"something:",432.69375
"5658",32367,"his",401.9525
"5659",32368,"words",337.425625
"5660",32369,"sounded",293.826875
"5661",32370,"as",312.79
"5662",32371,"if",277.23
"5663",32372,"they",260.06125
"5664",32373,"were",269.235
"5665",32374,"in",289.391875
"5666",32375,"the",278.66375
"5667",32376,"Manu",259.151875
"5668",32377,"tongue,",620.676875
"5669",32378,"which",424.821875
"5670",32379,"I",327.070625
"5671",32380,"recognized,",341.99875
"5672",32381,"having",327.56875
"5673",32382,"studied",317.8125
"5674",32383,"the",269.41
"5675",32384,"dialect",288.25
"5676",32385,"in",272.064375
"5677",32386,"my",267.383125
"5678",32387,"Anthropology",323.153125
"5679",32388,"6,",320.494375
"5680",32389,"class",477.59
"5681",32390,"at",344.775625
"5682",32391,"the",289.330625
"5683",32392,"University",331.48125
"5684",32393,"of",266.84375
"5685",32394,"Chicago.",357.783125
"5686",32395,"He",299.835625
"5687",32396,"then",299.12375
"5688",32397,"said",279.249375
"5689",32398,"something",313.254375
"5690",32399,"which",308.851875
"5691",32400,"struck",269.295
"5692",32401,"a",308.47
"5693",32402,"chord",293.765625
"5694",32403,"in",303.24
"5695",32404,"my",258.516875
"5696",32405,"memory.",305.381875
"5697",32406,"""God",295.295625
"5698",32407,"help",319.919375
"5699",32408,"us",284.52625
"5700",32409,"if",310.175
"5701",32410,"we're",336.771875
"5702",32411,"near",306.681875
"5703",32412,"the",295.80625
"5704",32413,"island",296.761875
"5705",32414,"of",335.39375
"5706",32415,"Eromonga.",834.1325
"5707",32416,"We'd",320.724375
"5708",32417,"be",293.166875
"5709",32418,"in",348.803125
"5710",32419,"real",306.76
"5711",32420,"trouble",302.709375
"5712",32421,"then.",359.505625
"5713",32422,"I'd",293.25375
"5714",32423,"rather",346.881875
"5715",32424,"keep",315.43375
"5716",32425,"bailing --",344.374375
"5717",32426,"or",339.94375
"5718",32427,"sink.""",419.339375
"5719",32428,"I",296.824375
"5720",32429,"was",296.6325
"5721",32430,"puzzled",285.265625
"5722",32431,"by",265.56625
"5723",32432,"the",255.42
"5724",32433,"remark,",288.94125
"5725",32434,"then",278.4275
"5726",32435,"I",287.743125
"5727",32436,"recalled",271.04875
"5728",32437,"the",280.7225
"5729",32438,"voice",295.964375
"5730",32439,"of",303.929375
"5731",32440,"mild",256.730625
"5732",32441,"Professor",395.249375
"5733",32442,"Howard",334.06375
"5734",32443,"Griggs",386.31125
"5735",32444,"three",337.138125
"5736",32445,"years",384.710625
"5737",32446,"ago",264.7075
"5738",32447,"in",336.050625
"5739",32448,"a",281.604375
"5740",32449,"university",309.27
"5741",32450,"lecture",289.644375
"5742",32451,"on",307.1175
"5743",32452,"primitive",327.518125
"5744",32453,"societies.",383.274375
"5745",32454,"He",319.93375
"5746",32455,"had",282.0475
"5747",32456,"been",281.87
"5748",32457,"speaking",312.950625
"5749",32458,"of",277.580625
"5750",32459,"this",287.895625
"5751",32460,"archipelago:",321.368125
"5752",32461,"""Even",629.62
"5753",32462,"when",415.7475
"5754",32463,"the",306.525625
"5755",32464,"islands",318.145625
"5756",32465,"were",347.41
"5757",32466,"under",295.475
"5758",32467,"German",359.26
"5759",32468,"mandate",344.27875
"5760",32469,"before",366.4925
"5761",32470,"World",321.801875
"5762",32471,"War",314.575
"5763",32472,"I,",328.003125
"5764",32473,"Europeans",353.756875
"5765",32474,"gave",359.458125
"5766",32475,"Eromonga",338.825
"5767",32476,"a",379.89375
"5768",32477,"wide",337.57625
"5769",32478,"berth.",346.80375
"5770",32479,"The",307.041875
"5771",32480,"place",307.66125
"5772",32481,"is",295.435625
"5773",32482,"inhabited",326.565
"5774",32483,"by",473.655625
"5775",32484,"several",327.840625
"5776",32485,"hundred",358.5925
"5777",32486,"warlike",421.926875
"5778",32487,"women",458.335
"5779",32488,"who",387.045625
"5780",32489,"are",321.5275
"5781",32490,"anachronisms",822.796875
"5782",32491,"of",593.299375
"5783",32492,"the",325.975625
"5784",32493,"Twentieth",437.3925
"5785",32494,"Century --",346.470625
"5786",32495,"stone",398.3675
"5787",32496,"age",381.83625
"5788",32497,"amazons",386.676875
"5789",32498,"who",347.124375
"5790",32499,"live",315.0175
"5791",32500,"in",309.565
"5792",32501,"an",311.683125
"5793",32502,"all-female,",429.296875
"5794",32503,"matriarchal",593.454375
"5795",32504,"society",587.970625
"5796",32505,"which",370.50125
"5797",32506,"is",337.68
"5798",32507,"self-sufficient.""",625.910625
"5799",32508,"I",328.988125
"5800",32509,"remembered,",514.05875
"5801",32510,"too,",314.52875
"5802",32511,"the",335.595
"5803",32512,"jesting",322.670625
"5804",32513,"voice",319.43
"5805",32514,"of",334.118125
"5806",32515,"a",272.523125
"5807",32516,"classmate,",329.804375
"5808",32517,"Bobby",318.390625
"5809",32518,"Pauson:",314.976875
"5810",32519,"""But",430.090625
"5811",32520,"how",426.179375
"5812",32521,"do",304.780625
"5813",32522,"they",301.55625
"5814",32523,"reproduce,",385.354375
"5815",32524,"Dr.",376.185625
"5816",32525,"Griggs?",402.860625
"5817",32526,"I'm",367.684375
"5818",32527,"sure",321.703125
"5819",32528,"that",313.129375
"5820",32529,"males",309.57125
"5821",32530,"have",383.35875
"5822",32531,"something",444.506875
"5823",32532,"to",389.25125
"5824",32533,"do",335.910625
"5825",32534,"with",350.3025
"5826",32535,"that",313.363125
"5827",32536,"process!""",442.126875
"5828",32537,"There",344.036875
"5829",32538,"had",317.71125
"5830",32539,"been",309.639375
"5831",32540,"classroom",318.58625
"5832",32541,"guffaws",439.675
"5833",32542,"which",447.268125
"5834",32543,"quickly",452.168125
"5835",32544,"subsided",401.001875
"5836",32545,"as",335.59375
"5837",32546,"Professor",338.00125
"5838",32547,"Griggs",304.39125
"5839",32548,"said",318.51625
"5840",32549,"dryly:",355.38125
"5841",32550,"""I",408.280625
"5842",32551,"see",309.73125
"5843",32552,"your",296.684375
"5844",32553,"point,",343.4775
"5845",32554,"Pauson.",400.54375
"5846",32555,"Of",313.401875
"5847",32556,"course,",297.223125
"5848",32557,"males",319.889375
"5849",32558,"play",315.800625
"5850",32559,"a",280.75125
"5851",32560,"role",270.400625
"5852",32561,"there,",293.406875
"5853",32562,"but",325.3775
"5854",32563,"believe",323.469375
"5855",32564,"me",343.563125
"5856",32565,"when",300.6175
"5857",32566,"I",343.341875
"5858",32567,"say",260.735
"5859",32568,"you",294.256875
"5860",32569,"wouldn't",344.558125
"5861",32570,"enjoy",354.289375
"5862",32571,"yourself",301.0675
"5863",32572,"one",313.6875
"5864",32573,"bit",313.2975
"5865",32574,"on",300.071875
"5866",32575,"Eromonga.",430.533125
"5867",32576,"Indeed,",439.13125
"5868",32577,"you",303.20875
"5869",32578,"wouldn't",306.5075
"5870",32579,"live",294.288125
"5871",32580,"long,",290.03875
"5872",32581,"for",348.358125
"5873",32582,"the",364.899375
"5874",32583,"females",312.25375
"5875",32584,"either",298.68875
"5876",32585,"drive",358.494375
"5877",32586,"the",354.865
"5878",32587,"men",319.735625
"5879",32588,"they've",351.834375
"5880",32589,"seized",511.05375
"5881",32590,"from",390.0225
"5882",32591,"neighboring",456.5
"5883",32592,"islands",394.255
"5884",32593,"back",337.235625
"5885",32594,"to",312.6275
"5886",32595,"their",282.5775
"5887",32596,"boats",293.896875
"5888",32597,"after",339.199375
"5889",32598,"exploiting",419.766875
"5890",32599,"them",378.035
"5891",32600,"for",332.37375
"5892",32601,"amatory",546.100625
"5893",32602,"purposes,",873.038125
"5894",32603,"or",403.78875
"5895",32604,"they",308.418125
"5896",32605,"destroy",355.53625
"5897",32606,"them",310.408125
"5898",32607,"by",317.01875
"5899",32608,"revolting",351.91625
"5900",32609,"but",357.7875
"5901",32610,"ingenious",523.986875
"5902",32611,"methods.",649.94375
"5903",32612,"In",364.23
"5904",32613,"fact,",300.9275
"5905",32614,"one",284.895625
"5906",32615,"important",323.71
"5907",32616,"aspect",338.798125
"5908",32617,"of",318.68875
"5909",32618,"their",309.9575
"5910",32619,"very",337.83625
"5911",32620,"religion",310.575
"5912",32621,"is",408.014375
"5913",32622,"the",342.310625
"5914",32623,"annihilation",461.196875
"5915",32624,"of",367.37125
"5916",32625,"men.""",339.065
"5917",32626,"""I",302.5475
"5918",32627,"think",313.84125
"5919",32628,"I",314.27625
"5920",32629,"know",316.039375
"5921",32630,"what",280.984375
"5922",32631,"you",294.47
"5923",32632,"mean,",284.431875
"5924",32633,"Brassnose,""",482.821875
"5925",32634,"I",457.681875
"5926",32635,"said.",468.734375
"5927",32636,"""I",300.021875
"5928",32637,"know",369.47625
"5929",32638,"something",307.83125
"5930",32639,"about",284.109375
"5931",32640,"Eromonga.",418.2625
"5932",32641,"Let's",524.614375
"5933",32642,"hope",363.745625
"5934",32643,"we",298.76625
"5935",32644,"come",264.73875
"5936",32645,"to",315.36375
"5937",32646,"a",248.3
"5938",32647,"safer",377.669375
"5939",32648,"place.""",298.35875
"5940",32649,"But",247.23125
"5941",32650,"we",296.285
"5942",32651,"didn't.",294.081875
"5943",32652,"Three",291.864375
"5944",32653,"hours",323.170625
"5945",32654,"later,",274.765625
"5946",32655,"while",280.08875
"5947",32656,"we",309.575625
"5948",32657,"were",274.688125
"5949",32658,"bailing",309.013125
"5950",32659,"desperately,",369.001875
"5951",32660,"a",329.358125
"5952",32661,"dot",342.275
"5953",32662,"of",306.66875
"5954",32663,"land",306.278125
"5955",32664,"came",282.915
"5956",32665,"into",291.72125
"5957",32666,"view.",414.8575
